Gender,Race,Salary
male,Greater European,104316
female,Hispanic,104316
male,Greater European,104316
male,Greater European,104316
male,Greater European,104316
male,Greater European,104316
male,Greater European,104316
male,Greater European,107612
male,Jewish,107612
male,Greater European,108662
male,Greater European,104316
male,Greater European,107612
male,Greater European,107612
male,Jewish,108662
male,Greater European,108662
male,Greater European,108662
male,Greater European,108662
male,Greater European,108662
male,Greater European,108662
male,Greater European,108662
male,Greater European,108662
male,Greater European,108662
male,Greater European,108662
male,Greater European,108662
male,Greater European,108662
male,Greater European,108662
male,Greater European,108662
female,Greater European,108662
male,Greater European,109061
male,Greater European,109061
male,Greater European,109061
male,Greater European,110512
male,Greater European,116117
male,Greater European,116117
male,Jewish,116117
male,Greater European,116117
male,Greater European,120955
male,Greater European,120955
male,Greater European,120955
male,Greater European,120955
male,Greater European,120955
male,Greater European,120955
male,Greater European,120955
male,Greater European,120955
male,Greater European,120955
male,Greater European,134720
male,Greater European,134720
male,Greater European,134720
male,Greater European,134720
male,Greater European,134720
male,Greater European,134720
male,Greater European,134720
male,Greater European,134720
male,Greater European,134720
male,Greater European,205007
male,Greater European,206169
male,Greater European,207949
male,Greater European,109918
male,Greater European,116091
male,Greater European,110291
male,Greater European,78329
male,Greater European,80683
male,Greater European,81744
male,Greater European,79920
male,Greater European,80130
male,Greater European,80871
female,Greater European,80959
male,Greater European,89644
male,Greater European,83638
female,Greater European,91402
male,Greater European,91384
male,Greater European,83858
male,Greater European,84291
male,Greater European,87863
male,Greater European,84393
male,Greater European,91966
male,Greater African,92242
female,Greater European,93232
male,Greater European,88100
male,Greater European,87110
female,Greater European,90551
female,Hispanic,90760
female,Greater European,94478
male,Greater European,94765
male,Greater European,95567
male,Greater European,95770
male,Greater European,96782
male,Greater European,124068
male,Greater European,124175
male,Greater European,124760
male,Greater European,125313
male,Greater European,97198
male,East Asian,110190
male,Greater European,117171
male,Greater European,117943
male,Greater European,118620
female,Jewish,118676
male,Greater European,125315
male,Greater European,125753
male,Greater European,125958
male,Greater European,126051
male,East Asian,127068
male,Greater European,126165
male,Greater European,127518
male,Greater European,105513
male,Greater European,105506
male,Greater European,98441
male,Greater European,98356
male,Jewish,110611
male,Greater European,110706
male,Greater European,110767
male,Greater European,111349
male,Greater European,100960
male,Greater European,118863
female,Greater European,119245
male,Greater European,119806
male,Greater European,119750
male,Greater European,119864
male,Greater European,133874
male,Greater European,128324
male,Greater European,128337
male,Greater European,133912
male,Greater European,128380
male,Jewish,106029
male,Greater European,106484
male,Greater European,111424
male,Greater European,111707
male,Greater European,112191
male,Greater European,112512
male,Greater European,112967
male,Greater European,101572
male,Greater European,101995
male,Greater European,102553
male,Greater European,134106
male,Greater European,135525
male,Greater European,136074
male,Greater European,136265
male,Hispanic,136389
male,Jewish,136338
male,Greater European,129061
male,Greater European,137112
male,Greater European,136896
male,Greater European,129265
female,Greater European,129754
male,Greater European,130667
male,Jewish,129515
male,Greater European,129547
male,Greater European,131143
male,Greater European,131225
male,Greater European,131994
male,Greater European,131385
male,Greater European,131897
male,Greater European,107160
male,Greater European,107282
male,Greater European,107840
male,Jewish,108124
male,Greater European,108677
male,Greater European,100453
male,Greater European,154304
male,Greater European,154355
male,Greater European,100644
male,Greater European,154971
male,Greater European,154986
male,Jewish,100495
male,Greater European,155585
male,Greater European,156106
male,Greater European,156147
male,Greater European,114082
male,Greater European,113907
male,Greater European,115281
female,Greater European,114572
female,Hispanic,103632
male,Greater European,103707
female,Greater European,103793
male,Greater European,122434
male,Greater European,123616
male,Greater European,138009
male,Greater European,123389
male,Greater European,138310
male,Greater European,138255
male,Greater European,138490
male,Greater European,139331
male,Greater European,139120
male,Greater European,138506
male,Greater European,139498
male,Greater European,140270
male,Greater European,140541
male,Greater European,141900
male,Greater European,141748
male,Greater European,141258
male,Greater European,140430
male,Greater European,140755
male,Greater European,133175
male,Greater European,132633
male,Greater European,133428
female,Greater European,109540
male,Greater European,157146
male,Greater European,156922
male,Greater European,109821
male,Greater European,157308
male,Greater European,157444
male,Greater European,158814
male,Greater European,159583
male,Greater European,159321
male,Greater European,159591
male,Greater European,158795
male,Greater European,115566
male,Greater European,104133
female,Greater European,104240
male,Greater European,141932
male,Greater European,143669
female,Greater European,142475
male,Greater European,144220
male,Greater European,143687
male,Greater European,146116
male,Greater European,146875
